comment,cleaned_comment,score1,score2,combined_score
原来如此，因为我心里藏着一个人，他不知道，但是我很开心。即使偶尔遇见渣男，我也能笑着转身，因为我心里藏着一个人，没有男人能入心。也就没有人能伤我的心。,原来如此，因为我心里藏着一个人，他不知道，但是我很开心。即使偶尔遇见渣男，我也能笑着转身，因为我心里藏着一个人，没有男人能入心。也就没有人能伤我的心。,0.3594573740249155,1.0,0.6082055220467082
姐姐说得好！女生就是需要有自己的事业实现自己的价值，势均力敌的爱情中需要双方在一个平等的位置上。而事业，财富都是男人绑不住你的资本，如果说男人和事业一个是感性一个是理性，那么理性的事业不会变质，就算感情出了问题女生也照样可以生活得很好。,姐姐说得好！女生就是需要有自己的事业实现自己的价值，势均力敌的爱情中需要双方在一个平等的位置上。而事业，财富都是男人绑不住你的资本，如果说男人和事业一个是感性一个是理性，那么理性的事业不会变质，就算感情出了问题女生也照样可以生活得很好。,0.3594573740249155,1.0,0.6983194685072172
会做家务的男人谁能拒绝。。。,会做家务的男人谁能拒绝。。。,0.40159477065724175,0.4320558161628193,0.336075495725448
确实。男人天性里还是有些大男子主义的。女人不要强行改造得像猫一样的温柔。更别想当自己是女王。男人是你的奴才一样。男人天性还是想拼博赚钱养家糊口。庇佑妻儿的。女人要结婚只要保留一二项核心条件就行了。不要什么都由女人掌握。比喻家庭开支。男人一万月入的。你说明钱怎么怎么花。也适当留一点给男人放松一下。只要男人不涉及你的核心就行了。找几个朋友出去吃个宵夜喝点小酒吹吹牛这些，不要干涉他。反过来。男人也会觉得老婆懂得顾家。不会轻易搞三搞四的。更重要的是在朋友同事面前觉得光荣。这样男人会更爱护家庭的。浪漫一点的还会时不时给女人一些小惊喜[打call]这些才是真正的幸福生活。而不是女人当女王就幸福。你幸福了想过老公没有？真爱老公的会把他当奴隶一样供你享乐？？？,确实。男人天性里还是有些大男子主义的。女人不要强行改造得像猫一样的温柔。更别想当自己是女王。男人是你的奴才一样。男人天性还是想拼博赚钱养家糊口。庇佑妻儿的。女人要结婚只要保留一二项核心条件就行了。不要什么都由女人掌握。比喻家庭开支。男人一万月入的。你说明钱怎么怎么花。也适当留一点给男人放松一下。只要男人不涉及你的核心就行了。找几个朋友出去吃个宵夜喝点小酒吹吹牛这些，不要干涉他。反过来。男人也会觉得老婆懂得顾家。不会轻易搞三搞四的。更重要的是在朋友同事面前觉得光荣。这样男人会更爱护家庭的。浪漫一点的还会时不时给女人一些小惊喜这些才是真正的幸福生活。而不是女人当女王就幸福。你幸福了想过老公没有？真爱老公的会把他当奴隶一样供你享乐？？？,0.3594573740249155,1.0,0.7368477312736877
男人一定要清醒，娶妻娶贤，不要只看脸，不要只看脸，不要只看脸。否则后果自负。,男人一定要清醒，娶妻娶贤，不要只看脸，不要只看脸，不要只看脸。否则后果自负。,0.40159477065724175,1.0,0.6196171579142091
"我其实在恋爱时，大部分时候也是自己解决，一来我觉得看片里那些比女朋友刺激，二来可能是自己不喜欢亏欠感[辣眼睛]。
  因为大部分女性会把自己和男人发生关系，自然的当作一种筹码，我要是求的多就欠的多，也怪自己太要脸了[笑哭]，现在已经喜欢单身，不准备结婚了，和对自己有所求的人住在一起，太累了",我其实在恋爱时，大部分时候也是自己解决，一来我觉得看片里那些比女朋友刺激，二来可能是自己不喜欢亏欠感。 因为大部分女性会把自己和男人发生关系，自然的当作一种筹码，我要是求的多就欠的多，也怪自己太要脸了，现在已经喜欢单身，不准备结婚了，和对自己有所求的人住在一起，太累了,0.3594573740249155,1.0,0.6629157488956571
日本情侣约会更接受aa制的消费观，之前听一个日本妹纸也是这么说。但我们这边有些女的认为约会就应该男人付钱，甚至有男人不愿意为你花钱就是不爱你的说法。,日本情侣约会更接受aa制的消费观，之前听一个日本妹纸也是这么说。但我们这边有些女的认为约会就应该男人付钱，甚至有男人不愿意为你花钱就是不爱你的说法。,0.3594573740249155,1.0,0.7931138434724503
我爸从小给我说上的好不如专业选的好，专业选的好不如工作选的好，工作选的好不如嫁的好[doge][doge]看吧，最终兜兜转转还是要被依附男人，而他却看不到我的专业，我的工作，以前我还小的时候还会听。现在我直接反驳他，无论在什么场合，他说这句话我都会说他是陈旧的思想，现在是新时代，女生也可以通过自己的劳动来创造财富，获得自己想要的生活,我爸从小给我说上的好不如专业选的好，专业选的好不如工作选的好，工作选的好不如嫁的好看吧，最终兜兜转转还是要被依附男人，而他却看不到我的专业，我的工作，以前我还小的时候还会听。现在我直接反驳他，无论在什么场合，他说这句话我都会说他是陈旧的思想，现在是新时代，女生也可以通过自己的劳动来创造财富，获得自己想要的生活,0.3594573740249155,1.0,0.7241933857393922
一定不要对男人太好，他会有恃无恐，然后跑去做时间管理大师,一定不要对男人太好，他会有恃无恐，然后跑去做时间管理大师,0.3594573740249155,1.0,0.6094468419532374
男人对待爱情非常理性残酷，他不喜欢你，勉强和你在一起，以后大概率要出轨，找小三，分手。古往今来皆是如此，如果男的不真心喜欢你还靠近你，你最好保持警惕，那绝对是有利可图才来的。,男人对待爱情非常理性残酷，他不喜欢你，勉强和你在一起，以后大概率要出轨，找小三，分手。古往今来皆是如此，如果男的不真心喜欢你还靠近你，你最好保持警惕，那绝对是有利可图才来的。,0.3594573740249155,1.0,0.7051894133933134
