comment,cleaned_comment,score1,score2,combined_score
要么男方迁就女方，要么女方迁就男方，都不让步，只能再见,要么男方迁就女方，要么女方迁就男方，都不让步，只能再见,0.3594573740249155,1.0,0.6588880800709161
看似聊了又什么都没聊，感觉男方是在期待着挽回婚姻，或者说改善夫妻关系的。女方的状态像，由于以前夫妻生活的缺失也好，一些事情的处理也好都让她失望了是，挣扎过后没得到回应，然后觉得不爱了，但还是渴望爱，但不相信男方会给她爱了。所以想彻底放弃，但男方没做任何错事，仅凭不爱还不足以让她放弃这段婚姻，所以一直在动摇。关上相机，两人彻底放开内心的聊一聊吧。,看似聊了又什么都没聊，感觉男方是在期待着挽回婚姻，或者说改善夫妻关系的。女方的状态像，由于以前夫妻生活的缺失也好，一些事情的处理也好都让她失望了是，挣扎过后没得到回应，然后觉得不爱了，但还是渴望爱，但不相信男方会给她爱了。所以想彻底放弃，但男方没做任何错事，仅凭不爱还不足以让她放弃这段婚姻，所以一直在动摇。关上相机，两人彻底放开内心的聊一聊吧。,0.3594573740249155,1.0,0.7183483777339967
我觉得话聊到这个份上呢，男方应该主动的去处理离婚这个事情了。女方明确说了，等你出轨，表示说她现在很痛苦，只是在等一个机会，男方说我没法出轨，出于道德也是正常的三观。但是你们讨论的主体是婚姻啊，没有出轨也可以结束这段婚姻，女方明确表示结束婚姻的主动权在你那里，所以无论你是出于爱她还是不爱她，都应该结束掉这段婚姻了,我觉得话聊到这个份上呢，男方应该主动的去处理离婚这个事情了。女方明确说了，等你出轨，表示说她现在很痛苦，只是在等一个机会，男方说我没法出轨，出于道德也是正常的三观。但是你们讨论的主体是婚姻啊，没有出轨也可以结束这段婚姻，女方明确表示结束婚姻的主动权在你那里，所以无论你是出于爱她还是不爱她，都应该结束掉这段婚姻了,0.3594573740249155,1.0,0.8301796997817312
"我是真心觉得凡人歌是一部很好的作品，不是小好，而是大好的那种。

因为他特别赤裸的揭开了一个残酷的现实，那就是对于现在许多女性来说
作为男人你没钱就是有罪
哪怕你是985硕博，哪怕你考上北京公务员，哪怕你是小镇做题家中的佼佼者，只要你没钱，你就是有罪的。
什么尊重女性，思想独立，都是虚的，只要你掏不出钱来，你就是有罪。
女方母亲癌症，男方倾其所有还欠债无数，钱不够，你就是有罪。
没钱，你怎么好意思让女主生孩子的？没钱没房，你怎么有脸结婚的？

结婚就是为了找高富帅供养，你们穷人进入婚恋市场等于加大了女性找高富帅的筛选成本，这种砸人饭碗的事当然会让人恨的咬牙切齿。

但是，当把这一切潜台词都摆上台面后，这剧反而打出了物极必反的效果。
因为把面具撕掉后，核心矛盾反而清晰了

这部剧的核心矛盾就在于，男主作为一个拿死工资的公务员，和女主对钱的需求。

公务员的收入是锁死的，男主再怎么上进也不可能变出钱来，所以他是绝对绝对不可能达到女主要求的。如果能达到，那么这部剧不应该放都市类，而应该放到隔壁反贪类。

这种无法改变的结构性矛盾要怎么解决呢。
电视剧给出的答案是，把一切问题都甩到男主不上进上，再安排一个霸道总裁爱上女主。
但现实中，其实大家很容易就会发现另一个可行性极高的解决方案。

那就是男主作为一个985硕博出身，千军万马考上北京公务员的人中龙凤，为什么要找家庭一般又急需钱的女主呢？你是稳定的穷，她需要的又恰恰是钱，两者显然是不合适啊？

那应该找谁呢？老祖宗在一千年前已经给出答案了
榜下捉婿，只要你考上状元，皇亲国戚old money们自然会在新科进士放榜之日找你。
薄情寡义红娇娘，怎配我蓝袍黄领状元郎。

身家清白的新科进士，最合适的还真就是丞相之女王城老钱。
男方有前途没现金流，女方家有现金流但需要未来靠山，这才是天造地设，这才叫双向奔赴。

很多人觉得古人描述的丞相小姐看中书生是扯淡，错
能够穿越时间长河的事物，往往有其道理。
朝堂老钱和新科进士，这种建立在利益之上的互补决定了双方联合的稳固性。
现实中，考上公务员的男方也基本都是被各路老人，当地富商们快速抢走。

所以这个电视剧的一切问题确实都在男主身上，作为一个一路披荆斩棘杀进北上广的人中龙凤，居然没有意识到他和女主的结构性矛盾无法调和，那这一切后果确实就活该他来背负。",我是真心觉得凡人歌是一部很好的作品，不是小好，而是大好的那种。 因为他特别赤裸的揭开了一个残酷的现实，那就是对于现在许多女性来说 作为男人你没钱就是有罪 哪怕你是硕博，哪怕你考上北京公务员，哪怕你是小镇做题家中的佼佼者，只要你没钱，你就是有罪的。 什么尊重女性，思想独立，都是虚的，只要你掏不出钱来，你就是有罪。 女方母亲癌症，男方倾其所有还欠债无数，钱不够，你就是有罪。 没钱，你怎么好意思让女主生孩子的？没钱没房，你怎么有脸结婚的？ 结婚就是为了找高富帅供养，你们穷人进入婚恋市场等于加大了女性找高富帅的筛选成本，这种砸人饭碗的事当然会让人恨的咬牙切齿。 但是，当把这一切潜台词都摆上台面后，这剧反而打出了物极必反的效果。 因为把面具撕掉后，核心矛盾反而清晰了 这部剧的核心矛盾就在于，男主作为一个拿死工资的公务员，和女主对钱的需求。 公务员的收入是锁死的，男主再怎么上进也不可能变出钱来，所以他是绝对绝对不可能达到女主要求的。如果能达到，那么这部剧不应该放都市类，而应该放到隔壁反贪类。 这种无法改变的结构性矛盾要怎么解决呢。 电视剧给出的答案是，把一切问题都甩到男主不上进上，再安排一个霸道总裁爱上女主。 但现实中，其实大家很容易就会发现另一个可行性极高的解决方案。 那就是男主作为一个硕博出身，千军万马考上北京公务员的人中龙凤，为什么要找家庭一般又急需钱的女主呢？你是稳定的穷，她需要的又恰恰是钱，两者显然是不合适啊？ 那应该找谁呢？老祖宗在一千年前已经给出答案了 榜下捉婿，只要你考上状元，皇亲国戚old money们自然会在新科进士放榜之日找你。 薄情寡义红娇娘，怎配我蓝袍黄领状元郎。 身家清白的新科进士，最合适的还真就是丞相之女王城老钱。 男方有前途没现金流，女方家有现金流但需要未来靠山，这才是天造地设，这才叫双向奔赴。 很多人觉得古人描述的丞相小姐看中书生是扯淡，错 能够穿越时间长河的事物，往往有其道理。 朝堂老钱和新科进士，这种建立在利益之上的互补决定了双方联合的稳固性。 现实中，考上公务员的男方也基本都是被各路老人，当地富商们快速抢走。 所以这个电视剧的一切问题确实都在男主身上，作为一个一路披荆斩棘杀进北上广的人中龙凤，居然没有意识到他和女主的结构性矛盾无法调和，那这一切后果确实就活该他来背负。,0.3594573740249155,1.0,1.0
男女大学相识相爱毕业就步入婚姻，男方进入金融业，女方考上了京都公务员。期间男方工资从一万慢慢涨到了两万，女方从5千涨到了8千。期间女方花销精打细算，有点扣搜。天降灾祸，婆婆得了癌症晚期，夫妻两把10年积攒的存款全花在治疗上了，女方没有半句怨言，并且在医院身体力行照顾婆婆吃穿洗漱。矛盾来了：女方觉得癌症晚期，时日无多，存款已经清空，并且不愿意去走关系走后门搞特权，不愿借几十万来继续治疗，被男方记恨在心。事后男方借了暧昧女上司几十万来治疗。婆婆去世后双方又因3万与30万的墓地款爆发矛盾，虽然女方后面又借来款项购买了贵的墓地但是也被男方记了一笔。之后男方以无住房无存款有负债没条件养育孩子为由给女方下药打掉了刚怀上的孩子。后续男方以女方在各事上无法提供安全感，强行要和女方离婚，并住进了把借款几十万借条撕掉的暧昧女上司房子里。（女上司多次与女方发生矛盾，有男方与女上司酒店开房说是开会，女上司嘲讽女方无法给男方提供助力等等）,男女大学相识相爱毕业就步入婚姻，男方进入金融业，女方考上了京都公务员。期间男方工资从一万慢慢涨到了两万，女方从千涨到了千。期间女方花销精打细算，有点扣搜。天降灾祸，婆婆得了癌症晚期，夫妻两把年积攒的存款全花在治疗上了，女方没有半句怨言，并且在医院身体力行照顾婆婆吃穿洗漱。矛盾来了：女方觉得癌症晚期，时日无多，存款已经清空，并且不愿意去走关系走后门搞特权，不愿借几十万来继续治疗，被男方记恨在心。事后男方借了暧昧女上司几十万来治疗。婆婆去世后双方又因万与万的墓地款爆发矛盾，虽然女方后面又借来款项购买了贵的墓地但是也被男方记了一笔。之后男方以无住房无存款有负债没条件养育孩子为由给女方下药打掉了刚怀上的孩子。后续男方以女方在各事上无法提供安全感，强行要和女方离婚，并住进了把借款几十万借条撕掉的暧昧女上司房子里。（女上司多次与女方发生矛盾，有男方与女上司酒店开房说是开会，女上司嘲讽女方无法给男方提供助力等等）,1.0,1.0,0.7499411370513901
"不绝对，但一定要考虑这方面因素。我朋友结婚后夫妻感情特别好，但她也说一定要考虑好男方农村（虽然也是村里有钱的）带来的双方家庭问题，男方的经济条件等等。
不过我哥家农村、穷、单亲，但是他妈妈直接拿钱让我嫂子花，也坚决不住一起，不帮忙养孙子（但出了意外现在在养孙女），所以还是看长辈观念吧。
我虽然独生，体制内，爸妈都有退休金，但还是穷，鞋子一双几十块钱，包一个几十块钱，出门骑着小摩托。如果几十块钱有可以穿的衣服我也不介意买，所以不要误会，城市独生女照样穷，也不会看不起农村的（农村现在超有钱好不），只是单纯觉得观念不和家庭不会和。",不绝对，但一定要考虑这方面因素。我朋友结婚后夫妻感情特别好，但她也说一定要考虑好男方农村（虽然也是村里有钱的）带来的双方家庭问题，男方的经济条件等等。 不过我哥家农村、穷、单亲，但是他妈妈直接拿钱让我嫂子花，也坚决不住一起，不帮忙养孙子（但出了意外现在在养孙女），所以还是看长辈观念吧。 我虽然独生，体制内，爸妈都有退休金，但还是穷，鞋子一双几十块钱，包一个几十块钱，出门骑着小摩托。如果几十块钱有可以穿的衣服我也不介意买，所以不要误会，城市独生女照样穷，也不会看不起农村的（农村现在超有钱好不），只是单纯觉得观念不和家庭不会和。,0.3594573740249155,1.0,0.8128765795709976
说实话不能。我朋友的老公山东农村的，她是北京朝阳的，想想差距吧，她现在后悔了，可是孩子都生了俩了，想离婚也晚了。因为喜欢走到一起，因为生活柴米油盐以及消费水平不一样，总是吵架。如果离婚一人带走一个，但是北京各种资源肯定比山东好。所以凑合过呢。男方妈妈因为身体不好，常年住医院就算回家也是住几天。[笑哭][笑哭][笑哭],说实话不能。我朋友的老公山东农村的，她是北京朝阳的，想想差距吧，她现在后悔了，可是孩子都生了俩了，想离婚也晚了。因为喜欢走到一起，因为生活柴米油盐以及消费水平不一样，总是吵架。如果离婚一人带走一个，但是北京各种资源肯定比山东好。所以凑合过呢。男方妈妈因为身体不好，常年住医院就算回家也是住几天。,0.3594573740249155,1.0,0.7054213875284228
同学干部家庭嫁个农村男生，我去随礼时是就着苍蝇吃的席，内心十分不爽。对了，女方父母国企领导，女方自己是医生，男方家里没多少地，男方没工作，有案底，没有彩礼，嫁妆和婚房自备，男方长相一般平常人，优点是会哄女孩子。不知道他们的未来怎么样，但是我知道恋爱脑真的很可怕,同学干部家庭嫁个农村男生，我去随礼时是就着苍蝇吃的席，内心十分不爽。对了，女方父母国企领导，女方自己是医生，男方家里没多少地，男方没工作，有案底，没有彩礼，嫁妆和婚房自备，男方长相一般平常人，优点是会哄女孩子。不知道他们的未来怎么样，但是我知道恋爱脑真的很可怕,0.3594573740249155,1.0,0.6660913664436021
其实吧，只要不去给社会输出焦虑，单身也好，相亲也好，都无所谓的，犯不着拱火闹男女对立，女方坚持自己是天价宠儿，那就随她，最后是否孤独终老也是她自己的事，男方不娶，坚持减少经济压力也无可厚非，生活嘛，不辜负自己的人生就可以了！,其实吧，只要不去给社会输出焦虑，单身也好，相亲也好，都无所谓的，犯不着拱火闹男女对立，女方坚持自己是天价宠儿，那就随她，最后是否孤独终老也是她自己的事，男方不娶，坚持减少经济压力也无可厚非，生活嘛，不辜负自己的人生就可以了！,0.3594573740249155,1.0,0.6896449358647373
彩礼其实是男多女少的环境博弈出来的，就算是炒也是男方互相竞争炒高的~[吃瓜],彩礼其实是男多女少的环境博弈出来的，就算是炒也是男方互相竞争炒高的~,0.3594573740249155,0.4320558161628193,0.343364449203032
