comment,cleaned_comment,score1,score2,combined_score
道理都懂，但是。。。真的很爱他没有把他当商品，只是爱他。他有反馈只不过没有我那么热情。我又很敏感，就觉得他对我冷漠应该是不喜欢我了，逼着他跟我分手了。[跪了][跪了],道理都懂，但是。。。真的很爱他没有把他当商品，只是爱他。他有反馈只不过没有我那么热情。我又很敏感，就觉得他对我冷漠应该是不喜欢我了，逼着他跟我分手了。,0.3594573740249155,1.0,0.8692669385955587
结个屁，谈了六年，30岁了，还没有结婚，再缓两年吧，再存点钱。,结个屁，谈了六年，岁了，还没有结婚，再缓两年吧，再存点钱。,0.3594573740249155,1.0,0.5879997784599847
母单人身边就没有异性呜呜呜（没有说同性不好的意思），而且发现自己从来没有对别人心动的感觉（就是连懵懂青春期时的暗恋感也没有过的那种[保卫萝卜_哭哭]），我不会是个性冷淡吧[来古-沉思]，还是因为没有遇到过比纸片人香的（xbushi）,母单人身边就没有异性呜呜呜（没有说同性不好的意思），而且发现自己从来没有对别人心动的感觉（就是连懵懂青春期时的暗恋感也没有过的那种），我不会是个性冷淡吧，还是因为没有遇到过比纸片人香的（xbushi）,0.3594573740249155,1.0,0.7952276728630244
就为啥。。单身是原罪啊。。就难怪西方说咱们没人权，那单身的权力都没有了吗。。喜欢了就结婚，没喜欢的就单身生活呗。。为啥现在单身的都视为不正常呢，我不理解,就为啥。。单身是原罪啊。。就难怪西方说咱们没人权，那单身的权力都没有了吗。。喜欢了就结婚，没喜欢的就单身生活呗。。为啥现在单身的都视为不正常呢，我不理解,0.3594573740249155,1.0,0.7634101761698344
我连朋友都没有，更何况女朋友。也想有个人能让我掏心掏肺。没有就自己走吧，空着就空着。,我连朋友都没有，更何况女朋友。也想有个人能让我掏心掏肺。没有就自己走吧，空着就空着。,0.40159477065724175,1.0,0.7270403629685787
我的学生时代都没有谈过对象，感觉自己就像没有青春一样[热词系列_泪目],我的学生时代都没有谈过对象，感觉自己就像没有青春一样,0.3594573740249155,0.4320558161628193,0.549752293351913
和我的想法如出一辙，我也是农村出身，94年大学生，生化环材专业，家里催婚让相亲，可是我一点想法都没有，没有多少工资，感觉在相亲市场一点竞争力都没有，不转行，不考研，总之就是不多赚钱，一点机会都没有,和我的想法如出一辙，我也是农村出身，年大学生，生化环材专业，家里催婚让相亲，可是我一点想法都没有，没有多少工资，感觉在相亲市场一点竞争力都没有，不转行，不考研，总之就是不多赚钱，一点机会都没有,1.0,1.0,0.7615133294571261
“没有爱情滋润在枯槁的生活里搞学术，是没有人性的。” 说的太对了！,“没有爱情滋润在枯槁的生活里搞学术，是没有人性的。” 说的太对了！,0.3594573740249155,1.0,0.6961653550144
Σ( ￣□￣||)这是一个收藏了也没有卵用的视频……因为我连女朋友都没有过……,Σ( ￣□￣||)这是一个收藏了也没有卵用的视频……因为我连女朋友都没有过……,0.3594573740249155,1.0,0.7747094673867326
"讲一句：
不谈恋爱，x事没有~",讲一句： 不谈恋爱，x事没有~,0.3594573740249155,1.0,0.5922263419759097
不结婚啥事都没有，不想下一代在卷了,不结婚啥事都没有，不想下一代在卷了,0.3594573740249155,1.0,0.6077895497887962
"男女恋爱，金钱到底该如果处理？
解：⑴因为 没有对象
所以 此题无解
⑵因为 没有钱
所以 没有对象
所以 此题无解",男女恋爱，金钱到底该如果处理？ 解：⑴因为 没有对象 所以 此题无解 ⑵因为 没有钱 所以 没有对象 所以 此题无解,0.3594573740249155,1.0,0.7370087006111887
去年结婚了，一分钱彩礼也没有要，当然也没有嫁妆，对象小我五岁，喜欢就嫁了。也没有办酒，一会办的话就简单点。 结婚过日子只是两个人的事，说白了生活里不会有那么多观众,去年结婚了，一分钱彩礼也没有要，当然也没有嫁妆，对象小我五岁，喜欢就嫁了。也没有办酒，一会办的话就简单点。 结婚过日子只是两个人的事，说白了生活里不会有那么多观众,0.3594573740249155,1.0,0.8484796575934765
