comment,cleaned_comment,score1,score2,combined_score
跟人相处很难，跟一个人建立亲密关系更难。且不说虚无缥缈的爱情，和一个人签订契约过一生必然需要信任，理解，真诚和尊重，试问现在的小情侣有哪一对能真的做到这四点。,跟人相处很难，跟一个人建立亲密关系更难。且不说虚无缥缈的爱情，和一个人签订契约过一生必然需要信任，理解，真诚和尊重，试问现在的小情侣有哪一对能真的做到这四点。,0.3594573740249155,1.0,0.6185561908374113
找对象是真的难啊，想遇到一个真心实意喜欢，我也喜欢他的太难了,找对象是真的难啊，想遇到一个真心实意喜欢，我也喜欢他的太难了,0.3594573740249155,1.0,0.6659462741857862
这不是科幻片！！！[保卫萝卜_哭哭][保卫萝卜_哭哭]我和我初恋从初中谈到现在读大学，观念上真的和视频里说到的几乎一模一样，一直很稳定而且幸福[保卫萝卜_哭哭]平时看到身边那些随意且快餐式的恋爱方式是真的百思不得其解，但选择尊重,这不是科幻片！！！我和我初恋从初中谈到现在读大学，观念上真的和视频里说到的几乎一模一样，一直很稳定而且幸福平时看到身边那些随意且快餐式的恋爱方式是真的百思不得其解，但选择尊重,1.0,1.0,0.7190438960073293
我和我现在的男友三观都挺正的，他真的很好，把我从一个敏感自负的人给矫正回来了，我的初恋算上一个非常糟糕而且不健康的关系[Kizuna AI_嘤嘤嘤]，但是我的现任教会了我很多，之前我也感觉我自己配不上那么优秀的他，但是现在我觉得，我至少得去努力，哪怕最后真的会分开，但我也不会后悔[Kizuna AI _嗨多摩]，一段健康的恋爱关系真的很重要，真的很重要！,我和我现在的男友三观都挺正的，他真的很好，把我从一个敏感自负的人给矫正回来了，我的初恋算上一个非常糟糕而且不健康的关系，但是我的现任教会了我很多，之前我也感觉我自己配不上那么优秀的他，但是现在我觉得，我至少得去努力，哪怕最后真的会分开，但我也不会后悔，一段健康的恋爱关系真的很重要，真的很重要！,0.3594573740249155,1.0,0.6612896216075992
老师说的很对，老师说的那些我都经历过，一定要有自己的自我，谈恋爱不要恋爱脑，不要太过卑微，要带点理智。爱是双向和相互给予对方爱的反馈的，也希望更多妹子能看看，我身边真的有一些恋爱脑，还有觉得谈恋爱就应该无时无刻的在一起的，也有一些觉得想要恋爱先得给够一定的金钱才愿意恋爱的。找个共同进步的人真的很香，不仅双方可以互相促进对方成长，你也能在另一方学习到别人一些好的品质，哪怕以后因为一些原因可能不在一起了，但至少对事物的看法会变得成熟了。一个成熟的恋爱观真的很重要[拥抱],老师说的很对，老师说的那些我都经历过，一定要有自己的自我，谈恋爱不要恋爱脑，不要太过卑微，要带点理智。爱是双向和相互给予对方爱的反馈的，也希望更多妹子能看看，我身边真的有一些恋爱脑，还有觉得谈恋爱就应该无时无刻的在一起的，也有一些觉得想要恋爱先得给够一定的金钱才愿意恋爱的。找个共同进步的人真的很香，不仅双方可以互相促进对方成长，你也能在另一方学习到别人一些好的品质，哪怕以后因为一些原因可能不在一起了，但至少对事物的看法会变得成熟了。一个成熟的恋爱观真的很重要,0.3594573740249155,1.0,0.953346502266763
23岁牡丹真的好奇恋爱究竟是在谈什么，因为感觉自己一个人生活也没问题到现在都没起过谈恋爱的念头，但到时候被家人催现在就开始焦虑了。,岁牡丹真的好奇恋爱究竟是在谈什么，因为感觉自己一个人生活也没问题到现在都没起过谈恋爱的念头，但到时候被家人催现在就开始焦虑了。,0.3594573740249155,1.0,0.7029768204904094
真的要谈，不谈你根本不知道你在亲密关系中是什么样子，你以为那些道理你都懂，但是可能处理实际问题时你就会不知所措。谈了才能发现自身在亲密关系中的问题，但是不建议去乱谈，是真的喜欢才去谈,真的要谈，不谈你根本不知道你在亲密关系中是什么样子，你以为那些道理你都懂，但是可能处理实际问题时你就会不知所措。谈了才能发现自身在亲密关系中的问题，但是不建议去乱谈，是真的喜欢才去谈,0.3594573740249155,0.33622659986374615,0.3917524429565278
我从大学毕业谈的 现在已经谈了三年多了，所以不结婚真的耽误时间吗…我现在有点怀疑自己了[笑哭],我从大学毕业谈的 现在已经谈了三年多了，所以不结婚真的耽误时间吗…我现在有点怀疑自己了,0.3594573740249155,1.0,0.5368680144763317
真的很怕对方突然扯到结婚这个话题，我只想及时行乐也不想那么早就步入婚姻，但是他却那么认真那么着急，这种无形压力真的很累orz,真的很怕对方突然扯到结婚这个话题，我只想及时行乐也不想那么早就步入婚姻，但是他却那么认真那么着急，这种无形压力真的很累orz,0.3594573740249155,1.0,0.7791131668660571
告诉自己不谈恋爱，也不是真的不谈，就是表面不谈，在等一个人，等一个让我会有想和她谈恋爱的人，我谈恋爱是因为你，而不是因为孤独或者单纯的为了恋爱而恋爱。,告诉自己不谈恋爱，也不是真的不谈，就是表面不谈，在等一个人，等一个让我会有想和她谈恋爱的人，我谈恋爱是因为你，而不是因为孤独或者单纯的为了恋爱而恋爱。,0.3594573740249155,1.0,0.5948249153632582
