comment,cleaned_comment,score1,score2,combined_score
找对象是真的难啊，想遇到一个真心实意喜欢，我也喜欢他的太难了,找对象是真的难啊，想遇到一个真心实意喜欢，我也喜欢他的太难了,0.3594573740249155,1.0,0.6894578296730344
此生迄今为止最接近爱情的一刻在初中，妹子相貌可爱，还挺主动的，但是本榆木脑袋不解风情，flag全回避了，上了大学才回过味来，但是再也没有遇到过这样的妹子，感觉要注孤生了[喜极而泣],此生迄今为止最接近爱情的一刻在初中，妹子相貌可爱，还挺主动的，但是本榆木脑袋不解风情，flag全回避了，上了大学才回过味来，但是再也没有遇到过这样的妹子，感觉要注孤生了,0.3594573740249155,0.33622659986374615,0.3312247072590033
"老师 我在德国，最近遇到一个女生在一起，她很漂亮，学习也好，但是她有些娇生惯养，恋爱上也不成熟，比如喜欢伤害你然后希望你还不离不弃，这样她才觉得有安全感。遇到事情也很情绪化，需要你去陪她，照顾她。今天我阳了，她也阳性了，然后她没有任何一句关心的话，直接就开始审问我最近见过谁，和谁吃过饭。我突然觉得很无语，不想回她任何话。 
我是再观察一下还是就先忙自己的事了。附：德国这 corona就p大点事了，我身边朋友基本都得过了。",老师 我在德国，最近遇到一个女生在一起，她很漂亮，学习也好，但是她有些娇生惯养，恋爱上也不成熟，比如喜欢伤害你然后希望你还不离不弃，这样她才觉得有安全感。遇到事情也很情绪化，需要你去陪她，照顾她。今天我阳了，她也阳性了，然后她没有任何一句关心的话，直接就开始审问我最近见过谁，和谁吃过饭。我突然觉得很无语，不想回她任何话。 我是再观察一下还是就先忙自己的事了。附：德国这 corona就p大点事了，我身边朋友基本都得过了。,0.3594573740249155,1.0,0.9413808413075202
重点是要遇到对的人，不然你怎么单方面努力都是徒劳。遇到对的人相互奔赴，共同学习，共同进步，才能一直在一起。,重点是要遇到对的人，不然你怎么单方面努力都是徒劳。遇到对的人相互奔赴，共同学习，共同进步，才能一直在一起。,0.3594573740249155,0.33622659986374615,0.33950963216507823
"遇到适合的人真的很需要缘分。我也和老公一起12年了，高中时期就是热恋期，大学就异地，工作之后也是1周见一次面。但是就是没有什么大的矛盾，平平淡淡就这样过来了。
其实我当时也是很缺爱的人，每天都很低落，每隔几个晚上在床上都会无声哭泣。遇到他之后，疯狂汲取他的爱，幸好他也比较享受，也非常愿意照顾我的情绪，指导我各种事情，虽然他比我还小一个月。大学之后就明白他给我的不仅仅是爱，还有对生活的热爱和信心。
我经常和朋友说起我的恋情，我都会说，我高中之前的人生都是灰色的，遇到他之后生活变成了彩色。",遇到适合的人真的很需要缘分。我也和老公一起年了，高中时期就是热恋期，大学就异地，工作之后也是周见一次面。但是就是没有什么大的矛盾，平平淡淡就这样过来了。 其实我当时也是很缺爱的人，每天都很低落，每隔几个晚上在床上都会无声哭泣。遇到他之后，疯狂汲取他的爱，幸好他也比较享受，也非常愿意照顾我的情绪，指导我各种事情，虽然他比我还小一个月。大学之后就明白他给我的不仅仅是爱，还有对生活的热爱和信心。 我经常和朋友说起我的恋情，我都会说，我高中之前的人生都是灰色的，遇到他之后生活变成了彩色。,0.3594573740249155,1.0,0.982554258256195
母单谈恋爱是真的难，遇到心动的人很容易退缩，然后就错过了[囧],母单谈恋爱是真的难，遇到心动的人很容易退缩，然后就错过了,0.3594573740249155,0.33622659986374615,0.3505022200709344
事实就是，标准都是给不喜欢的人设定的，遇到喜欢的大家都会努力磨合,事实就是，标准都是给不喜欢的人设定的，遇到喜欢的大家都会努力磨合,0.3594573740249155,1.0,0.6900625143505627
万一遇到了呢，还是要对婚姻有信心，继续加油提升自己吧~[鼓掌],万一遇到了呢，还是要对婚姻有信心，继续加油提升自己吧~,0.3594573740249155,1.0,0.7022282230941237
"遇到一个已婚让我当小三，还说我是真爱，别用小三自称，侮辱爱情。
我 : ......
直接拉黑。",遇到一个已婚让我当小三，还说我是真爱，别用小三自称，侮辱爱情。 我 : ...... 直接拉黑。,0.3594573740249155,1.0,0.7497944071374888
如果到三十岁还没遇到喜欢的，那就继续等下去。,如果到三十岁还没遇到喜欢的，那就继续等下去。,0.0,0.4320558161628193,0.37865416880368585
