comment,cleaned_comment,score1,score2,combined_score
我00后还是不能接受性和爱分开，这怎么能是两码事呢，我对对方没感觉就不会发生关系啊[笑哭],我后还是不能接受性和爱分开，这怎么能是两码事呢，我对对方没感觉就不会发生关系啊,0.3594573740249155,1.0,0.5738755950553567
那个逃跑的父亲的故事里，我作为一个女性，看法是这样的，如果我和我的配偶遇到危险，他选择了自己逃生，我可以接受并表示理解，因为我觉得我和他是平等的。但是如果有孩子在，他丢下孩子跑了，我不接受，因为父母天然就有保护孩子的责任和义务，即使面对求生本能也不行，因为人之所以为人，就是因为人会在某些时候作出违背求生本能的选择。,那个逃跑的父亲的故事里，我作为一个女性，看法是这样的，如果我和我的配偶遇到危险，他选择了自己逃生，我可以接受并表示理解，因为我觉得我和他是平等的。但是如果有孩子在，他丢下孩子跑了，我不接受，因为父母天然就有保护孩子的责任和义务，即使面对求生本能也不行，因为人之所以为人，就是因为人会在某些时候作出违背求生本能的选择。,0.40159477065724175,0.33622659986374615,0.6468926776431074
"我是急于求成者乱，她是悬而不决者昏[doge]
我觉得时间能解决这些，会让我摆脱冲动的帽子也能让她懂我而接受我[呲牙]",我是急于求成者乱，她是悬而不决者昏 我觉得时间能解决这些，会让我摆脱冲动的帽子也能让她懂我而接受我,0.3594573740249155,1.0,0.6735927743428132
"我反正不接受婚前性行为，最低底线是订婚或者明确终身之后。
或许这个时代已经允许了一些其它的观点，但我觉得，有些东西，值得去坚守。",我反正不接受婚前性行为，最低底线是订婚或者明确终身之后。 或许这个时代已经允许了一些其它的观点，但我觉得，有些东西，值得去坚守。,0.3594573740249155,1.0,0.7941616030616889
能接受结婚，柏拉图精神+不生育小孩子，,能接受结婚，柏拉图精神+不生育小孩子，,0.3594573740249155,1.0,0.7959873302067274
"哪有那么麻烦，我可以接受买二手车、二手房。接受不了婚前性行为的女生，做朋友还行。
我自己也没有婚前性行为，所以我也要找一个无婚前性行为的女孩。哪怕是结不了婚，单身一辈子，这也是我自己的选择，丝毫不会后悔",哪有那么麻烦，我可以接受买二手车、二手房。接受不了婚前性行为的女生，做朋友还行。 我自己也没有婚前性行为，所以我也要找一个无婚前性行为的女孩。哪怕是结不了婚，单身一辈子，这也是我自己的选择，丝毫不会后悔,0.3594573740249155,1.0,0.6558944453742517
说实在一线城市买辆bba然后描绘个有房，年薪几十万的场景，花点小钱外地女真可以随便玩，再然后说家里不能接受外地人分手,说实在一线城市买辆bba然后描绘个有房，年薪几十万的场景，花点小钱外地女真可以随便玩，再然后说家里不能接受外地人分手,0.3594573740249155,1.0,0.5782741863077692
我见过你很用力爱我的样子，怎么能接受你敷衍我的样子。总是说女生的问题，为什么不说男生一开始追求期不要那么猛烈，女生是感受到了前后的落差感，才产生不安全感的。我对我下一任对象要求：爱我少一点，爱我久一点。,我见过你很用力爱我的样子，怎么能接受你敷衍我的样子。总是说女生的问题，为什么不说男生一开始追求期不要那么猛烈，女生是感受到了前后的落差感，才产生不安全感的。我对我下一任对象要求：爱我少一点，爱我久一点。,0.3594573740249155,1.0,0.8846558530416175
我前男友本人。。。感觉视频每句话都在说他[辣眼睛]  作为一个比较自我的人不太能接受太粘人的以及情绪管理太差的所以还是分开了[跪了],我前男友本人。。。感觉视频每句话都在说他 作为一个比较自我的人不太能接受太粘人的以及情绪管理太差的所以还是分开了,0.3594573740249155,1.0,0.7483086806112446
我可以接受夫妻不生孩子，但是不能接受没有陪伴，不然结婚图什么呢,我可以接受夫妻不生孩子，但是不能接受没有陪伴，不然结婚图什么呢,0.3594573740249155,1.0,0.7335537435378419
说实话，开放性关系这种对于大部分普通人而言都是不现实的，能完全接受开放性关系的，那就是要对于社会长久塑造的所谓爱情 婚姻等等观念完全祛魅，只是单纯地把伴侣视作更紧密的合作伙伴，把啪啪啪当成某种没有特殊意义的社交活动，把恋爱关系看作与普通朋友关系无异，合得来则处合不来则去，一对一交往和三五成群全凭心情，不仅你自己要这样接受，你的伴侣也得一直保持这种想法，而且还必须都承受得了外界的目光,说实话，开放性关系这种对于大部分普通人而言都是不现实的，能完全接受开放性关系的，那就是要对于社会长久塑造的所谓爱情 婚姻等等观念完全祛魅，只是单纯地把伴侣视作更紧密的合作伙伴，把啪啪啪当成某种没有特殊意义的社交活动，把恋爱关系看作与普通朋友关系无异，合得来则处合不来则去，一对一交往和三五成群全凭心情，不仅你自己要这样接受，你的伴侣也得一直保持这种想法，而且还必须都承受得了外界的目光,0.3594573740249155,1.0,0.9270996677086178
真爱是小概率事件，这年头在充满性焦虑的性压抑社会里寻找真爱，还要坦然接受风险和算计的我无异于大海捞针,真爱是小概率事件，这年头在充满性焦虑的性压抑社会里寻找真爱，还要坦然接受风险和算计的我无异于大海捞针,0.3594573740249155,1.0,0.8797555528276915
身为女孩子的我表示，不会接受不喜欢的男生送来的礼物，不会给他希望免得他绝望之后借此来耍无赖哭唧唧,身为女孩子的我表示，不会接受不喜欢的男生送来的礼物，不会给他希望免得他绝望之后借此来耍无赖哭唧唧,0.3594573740249155,1.0,0.7385134808464495
