comment,cleaned_comment,score1,score2,combined_score
"分手是我先提的，7月11日晚上，我的原话是“如果在一起让你觉得痛苦的话，我想是不是我离开会比较好”她哭了，说完我就后悔了，不忍心看她这样难过，我们抱在一起哭了好久，我的身体都忍不住的颤抖起来，那天没分成。她觉得我应该付出更多的时间去对待她才体现出她的价值，主动联系我，主动找我会让她觉得是件很廉价的事情，不管是在公司楼下等下班，还是健身房，一开始是觉得我等的不耐烦，她提出来我就改了，我愿意去等，发自内心的等，她最大的毛病就是忍着不说，并把“有心者不用教无心者教不会”“很多事情我说出来了就没意思了，很多事情我说出来你给我和你给我感觉就不一样了。我说了你去做和我不说你去做是不一样的”“不相信爱一个人的时候需要教，不需要去教，爱是本能”这种话常提起，不提需求不表明想要什么，我怎么会知道，但凡提起过，比如想要露营，我没有装备我也说有了马上去买了，想试新拍子，我直接送一把，喜欢仪式感，6.18我花时间花精力提前去正式约会的地方布置鲜花气球音乐，想要的我已经竭尽全力给了，从不要求我什么反而是对我最难的要求了。
昨天我也不是去纠缠的，还给的她东西你也看到了，我没想到会闹得这么难堪，两个人的事搞得最后人尽皆知，7点左右在公司楼下等开完会，发现人早就走了，8点在健身房等，等着和波波一起练完，10点在摆摊等，4个小时等待耐心已经足够了，我至少问了3次“话还有的谈吗？”她的回答都是“我已经跟你讲清楚了”然后自顾自的健身，打游戏，我不明白为什么解释的机会都没有，我在她这学到的最后一课就是不要跟女生讲道理，我在沟通过程中会陷入不自觉的去讨论谁对谁错的困境，她讲究细节，但是我给的细节又不是她想要的，所以在心里默默扣分并记着扣分项。",分手是我先提的，月日晚上，我的原话是“如果在一起让你觉得痛苦的话，我想是不是我离开会比较好”她哭了，说完我就后悔了，不忍心看她这样难过，我们抱在一起哭了好久，我的身体都忍不住的颤抖起来，那天没分成。她觉得我应该付出更多的时间去对待她才体现出她的价值，主动联系我，主动找我会让她觉得是件很廉价的事情，不管是在公司楼下等下班，还是健身房，一开始是觉得我等的不耐烦，她提出来我就改了，我愿意去等，发自内心的等，她最大的毛病就是忍着不说，并把“有心者不用教无心者教不会”“很多事情我说出来了就没意思了，很多事情我说出来你给我和你给我感觉就不一样了。我说了你去做和我不说你去做是不一样的”“不相信爱一个人的时候需要教，不需要去教，爱是本能”这种话常提起，不提需求不表明想要什么，我怎么会知道，但凡提起过，比如想要露营，我没有装备我也说有了马上去买了，想试新拍子，我直接送一把，喜欢仪式感，.我花时间花精力提前去正式约会的地方布置鲜花气球音乐，想要的我已经竭尽全力给了，从不要求我什么反而是对我最难的要求了。 昨天我也不是去纠缠的，还给的她东西你也看到了，我没想到会闹得这么难堪，两个人的事搞得最后人尽皆知，点左右在公司楼下等开完会，发现人早就走了，点在健身房等，等着和波波一起练完，点在摆摊等，个小时等待耐心已经足够了，我至少问了次“话还有的谈吗？”她的回答都是“我已经跟你讲清楚了”然后自顾自的健身，打游戏，我不明白为什么解释的机会都没有，我在她这学到的最后一课就是不要跟女生讲道理，我在沟通过程中会陷入不自觉的去讨论谁对谁错的困境，她讲究细节，但是我给的细节又不是她想要的，所以在心里默默扣分并记着扣分项。,0.3594573740249155,1.0,1.0
怎么说呢，我也是刚刚分手。这次分手的导火索是因为我两个因为八天没说话，八天前夜里我两吵架了，我找她想解决问题，她不回我她打游戏，她分手的时候说我生气怎么可能找你，我已经姿态很低了，后面我生气，又加上干暑假工心情烦躁没时间想那么多这些东西，她天天闲着在家待着，一条消息不发给我，等我发，最后还不是她说的分手。最后分手的时候还说我很多问题，我俩之前没在一起的时候闹掰过一次，我说过分的话对她有影响，她后面也原谅我了，重新开始之后我根本没有说过一次了，但她一直放在心里。她很能忍，很多问题从来不提，我解释过得，依旧会说我再提出一遍，直到最后所有的问题都说出来了，他就是像你说的那种人一样，你前女友的话她也对我说过，简直一模一样。最后我找她想解决问题，她发完分手消息就删了我，我还找朋友联系她，她依旧坚决，她说自己一个人挺开心的，我好像让她多了几分忧愁。,怎么说呢，我也是刚刚分手。这次分手的导火索是因为我两个因为八天没说话，八天前夜里我两吵架了，我找她想解决问题，她不回我她打游戏，她分手的时候说我生气怎么可能找你，我已经姿态很低了，后面我生气，又加上干暑假工心情烦躁没时间想那么多这些东西，她天天闲着在家待着，一条消息不发给我，等我发，最后还不是她说的分手。最后分手的时候还说我很多问题，我俩之前没在一起的时候闹掰过一次，我说过分的话对她有影响，她后面也原谅我了，重新开始之后我根本没有说过一次了，但她一直放在心里。她很能忍，很多问题从来不提，我解释过得，依旧会说我再提出一遍，直到最后所有的问题都说出来了，他就是像你说的那种人一样，你前女友的话她也对我说过，简直一模一样。最后我找她想解决问题，她发完分手消息就删了我，我还找朋友联系她，她依旧坚决，她说自己一个人挺开心的，我好像让她多了几分忧愁。,0.3594573740249155,1.0,0.849643672121632
有一部韩剧《今生是第一次》男女主的婚恋观和最后的生活方式是我梦寐以求的！和老公希望是互相爱着彼此的室友就好了…这个韩剧也是我最爱的剧[给心心],有一部韩剧《今生是第一次》男女主的婚恋观和最后的生活方式是我梦寐以求的！和老公希望是互相爱着彼此的室友就好了…这个韩剧也是我最爱的剧,0.0,1.0,0.6545825181566285
"就不说夫妻了，你就单说舍友其实都能看出人和人之间习惯的偏差，我之前住宿舍有的舍友喜欢空调开最低，有的舍友觉得冷得不行不让开空调，有人冬天了暖水袋暖手宝暖宫贴甚至电热毯不离身，有人穿着夏天的睡衣坐在那边无动于衷，矛盾都是在日常生活的不协调之中慢慢累积的，我老看到那种妹子说什么以后他会改的，我就想问问你改过你很久很久以来形成过的所有习惯了吗，改这个习惯又花费了多大力气呢？
我之前和某一任男友短暂的出游，就两三天时间，他上厕所不抬马桶盖，马桶盖上全都是尿渍，我提过两次对方都态度诚恳的说要改，但是到最后呢？没有改过，而且他自己也是下意识的就这么做了，等到我说起他才反应过来这个行为又发生了，对方态度好尚且如此，态度不好呢？而且总有人期盼着自己一遍一遍说对方肯定会有一天听进去了的，不好意思大部分人只会觉得听多了很烦...参考家长的唠叨...（不要扯一些家庭环境良好的事例）
我总是看到有人在期待在一起之后对方会因此变好，我今年28了，我始终认为人不会是在一起之后变好的，而是他本身就不差，且愿意为了你去做一些妥协和小改变，而不是三观不合生活节奏天差地别为了你推翻自己几十年的人生经历重新来过...
这两年我身边离婚的人特别多，好多人都是婚礼办得非常盛大唯美，现场大屏幕上那些照片也看得出是真心实意喜欢过彼此的，但是就是婚后完全过不下去，那种生活习惯不合最后和平离婚的都还好说，有的什么两边家庭闹得鸡飞狗跳，两个人骂骂咧咧一路骂到民政局门口的是真让人害怕，往昔爱意不复存在的时候全都是柴米油盐鸡毛蒜皮...
最后最后，一定要观察对方家庭，不要什么你不是嫁给他家里人你是嫁给他，别这么想，对方和他全家未必这么想，到时候哭诉什么他妈妈和我合不来，什么被欺负被看不起，说真的对方家庭什么样早在一开始就能感觉到，不要急着谈婚论嫁直接领证，慢慢相处一下尤其是和对方家里人，人品什么的只能靠日常相处，别指望短暂的见个面那几小时几分钟能认清一个家庭的情况。很多妈宝男乍一看是没什么的，但是当你去他家观察他和他妈妈相处的方式就能明显看出问题了。",就不说夫妻了，你就单说舍友其实都能看出人和人之间习惯的偏差，我之前住宿舍有的舍友喜欢空调开最低，有的舍友觉得冷得不行不让开空调，有人冬天了暖水袋暖手宝暖宫贴甚至电热毯不离身，有人穿着夏天的睡衣坐在那边无动于衷，矛盾都是在日常生活的不协调之中慢慢累积的，我老看到那种妹子说什么以后他会改的，我就想问问你改过你很久很久以来形成过的所有习惯了吗，改这个习惯又花费了多大力气呢？ 我之前和某一任男友短暂的出游，就两三天时间，他上厕所不抬马桶盖，马桶盖上全都是尿渍，我提过两次对方都态度诚恳的说要改，但是到最后呢？没有改过，而且他自己也是下意识的就这么做了，等到我说起他才反应过来这个行为又发生了，对方态度好尚且如此，态度不好呢？而且总有人期盼着自己一遍一遍说对方肯定会有一天听进去了的，不好意思大部分人只会觉得听多了很烦...参考家长的唠叨...（不要扯一些家庭环境良好的事例） 我总是看到有人在期待在一起之后对方会因此变好，我今年了，我始终认为人不会是在一起之后变好的，而是他本身就不差，且愿意为了你去做一些妥协和小改变，而不是三观不合生活节奏天差地别为了你推翻自己几十年的人生经历重新来过... 这两年我身边离婚的人特别多，好多人都是婚礼办得非常盛大唯美，现场大屏幕上那些照片也看得出是真心实意喜欢过彼此的，但是就是婚后完全过不下去，那种生活习惯不合最后和平离婚的都还好说，有的什么两边家庭闹得鸡飞狗跳，两个人骂骂咧咧一路骂到民政局门口的是真让人害怕，往昔爱意不复存在的时候全都是柴米油盐鸡毛蒜皮... 最后最后，一定要观察对方家庭，不要什么你不是嫁给他家里人你是嫁给他，别这么想，对方和他全家未必这么想，到时候哭诉什么他妈妈和我合不来，什么被欺负被看不起，说真的对方家庭什么样早在一开始就能感觉到，不要急着谈婚论嫁直接领证，慢慢相处一下尤其是和对方家里人，人品什么的只能靠日常相处，别指望短暂的见个面那几小时几分钟能认清一个家庭的情况。很多妈宝男乍一看是没什么的，但是当你去他家观察他和他妈妈相处的方式就能明显看出问题了。,0.3594573740249155,1.0,0.8147500004994706
UP真的表达了我的心声！！！最近快要谈了，父母知道后想的直接是结婚的事情，就很烦，就不能去享受恋爱的快乐，结婚是一件自然而然的事情，如果恋爱的过程都没有最后怎么很好的进入婚姻啊啊啊啊啊！祝大家每一个人都能享受恋爱,UP真的表达了我的心声！！！最近快要谈了，父母知道后想的直接是结婚的事情，就很烦，就不能去享受恋爱的快乐，结婚是一件自然而然的事情，如果恋爱的过程都没有最后怎么很好的进入婚姻啊啊啊啊啊！祝大家每一个人都能享受恋爱,0.3594573740249155,1.0,0.6687638692855898
24岁 还处于“道理我都懂 自己做不到”的阶段...虽然谈的不少 但过于理想主义最后还是让自己伤痕累累...好希望能像甜甜一样有这样坚定的想法😢😢😢,岁 还处于“道理我都懂 自己做不到”的阶段...虽然谈的不少 但过于理想主义最后还是让自己伤痕累累...好希望能像甜甜一样有这样坚定的想法😢😢😢,0.3594573740249155,1.0,0.6703090690414677
穷人结婚基本就是离，而穷人生下来的孩子也是穷人，没钱养妻儿那么就要用命来拼命挣钱，最后自己五劳七伤啥都没捞到，还不如一开始就单身过得自在，就是年轻时自己多挣钱，到老有钱自己心安。,穷人结婚基本就是离，而穷人生下来的孩子也是穷人，没钱养妻儿那么就要用命来拼命挣钱，最后自己五劳七伤啥都没捞到，还不如一开始就单身过得自在，就是年轻时自己多挣钱，到老有钱自己心安。,0.0,1.0,0.6669501701688321
之前相亲，一直是93 92甚至91的，基本都对我爱答不理，我一直以为是女生内向，最后就不聊了，删了，现在遇到一个97的，性格也内向，但是我俩就很能聊，情人节送礼物人家都收，还给我回礼，马上就要成了。真的是奉劝各位男生，年纪超过28岁的女生，就不要太上心了，加个微信，聊两句，对方不主动直接删，下一个,之前相亲，一直是 甚至的，基本都对我爱答不理，我一直以为是女生内向，最后就不聊了，删了，现在遇到一个的，性格也内向，但是我俩就很能聊，情人节送礼物人家都收，还给我回礼，马上就要成了。真的是奉劝各位男生，年纪超过岁的女生，就不要太上心了，加个微信，聊两句，对方不主动直接删，下一个,0.3594573740249155,1.0,0.6822550586730122
结婚或者不结婚没有太大区别，到最后都会后悔的,结婚或者不结婚没有太大区别，到最后都会后悔的,0.3594573740249155,1.0,0.5717327223516194
最后一句话看出你俩是真爱哈哈，特别是老徐，两个来自不同地方的人结合生活习惯肯定不同，但是都能相互磨合到现在，很不容易。而且没有小孩相对来说更直面婚姻的考验了,最后一句话看出你俩是真爱哈哈，特别是老徐，两个来自不同地方的人结合生活习惯肯定不同，但是都能相互磨合到现在，很不容易。而且没有小孩相对来说更直面婚姻的考验了,0.3594573740249155,1.0,0.7026534805014999
