comment,cleaned_comment,score1,score2,combined_score
"赤焰长得好像我男朋友哦
(是真的像)",赤焰长得好像我男朋友哦 (是真的像),0.3594573740249155,1.0,1.0
12年的婚姻我真的舍不得,年的婚姻我真的舍不得,0.3594573740249155,1.0,1.0
他居然还叫她宝宝，我真的哭死,他居然还叫她宝宝，我真的哭死,0.3594573740249155,1.0,1.0
真的是爱情长跑啊[酸了],真的是爱情长跑啊,0.3594573740249155,1.0,1.0
这眼神满满都爱，真的非常明显[doge],这眼神满满都爱，真的非常明显,0.0,0.4320558161628193,0.7160279080814096
up真的恋爱过吗[酸了],up真的恋爱过吗,0.3594573740249155,1.0,1.0
中式婚服真的好好看[星星眼][打call],中式婚服真的好好看,0.3594573740249155,1.0,1.0
两个人真的很配 很甜[呲牙],两个人真的很配 很甜,0.3594573740249155,1.0,1.0
这对真的是让我好羡慕[酸了],这对真的是让我好羡慕,0.0,0.4632039205553255,0.7316019602776628
两个不愿结婚的人结婚了，可能才是真的爱情,两个不愿结婚的人结婚了，可能才是真的爱情,0.3594573740249155,1.0,1.0
