comment,cleaned_comment,score1,score2,combined_score
道理都懂，但是。。。真的很爱他没有把他当商品，只是爱他。他有反馈只不过没有我那么热情。我又很敏感，就觉得他对我冷漠应该是不喜欢我了，逼着他跟我分手了。[跪了][跪了],道理都懂，但是。。。真的很爱他没有把他当商品，只是爱他。他有反馈只不过没有我那么热情。我又很敏感，就觉得他对我冷漠应该是不喜欢我了，逼着他跟我分手了。,0.3594573740249155,1.0,0.7547787047029992
真的很怕对方突然扯到结婚这个话题，我只想及时行乐也不想那么早就步入婚姻，但是他却那么认真那么着急，这种无形压力真的很累orz,真的很怕对方突然扯到结婚这个话题，我只想及时行乐也不想那么早就步入婚姻，但是他却那么认真那么着急，这种无形压力真的很累orz,0.3594573740249155,1.0,0.7915004271604011
所以我无法理解网友骂胡杏儿老公是软饭男，老公愿意支持老婆的事业，自己也会多多陪伴孩子不好吗。胡杏儿那么拼事业是因为她有上进心，难道女生结婚嫁人有孩子了就不应该拼事业吗，不是自己被说不顾家就是丈夫被说软饭男,所以我无法理解网友骂胡杏儿老公是软饭男，老公愿意支持老婆的事业，自己也会多多陪伴孩子不好吗。胡杏儿那么拼事业是因为她有上进心，难道女生结婚嫁人有孩子了就不应该拼事业吗，不是自己被说不顾家就是丈夫被说软饭男,0.3594573740249155,1.0,0.6728213513386497
爱情也许存在的，只不过昙花一现而已。以结婚为目的的恋爱就是耍流氓。男人对女人既有情又有义的成分，而女人通常只有情，你被女人吸引那么在她心中你就有价值，不然连一只臭虫都不如。如果你能领悟到雌雄同体，阴阳相成，就没有什么人是必须要的。,爱情也许存在的，只不过昙花一现而已。以结婚为目的的恋爱就是耍流氓。男人对女人既有情又有义的成分，而女人通常只有情，你被女人吸引那么在她心中你就有价值，不然连一只臭虫都不如。如果你能领悟到雌雄同体，阴阳相成，就没有什么人是必须要的。,0.3594573740249155,1.0,0.5992812043096063
"我的同学很高挑，如果走港风御姐将是绝杀，但她非常喜欢自我弱化，努力走并不适合自己的白幼瘦风，非常嫌弃自己的身体，总想更矮更瘦更小，幻想有个哪都比自己强的高大男友，这样自己就能依附于他啥也不用做了，我说你要那么强势的男友万一家暴你怎么反抗啊？她说：那我找个不打我的男人不就好了。
她的舍友也是，明明已经瘦的肋骨突出，她却觉得突出的肋骨是硬硬的胖肉，用束腰紧紧裹住腰腹部，想吧突出来的地方压平，捏着自己骷髅胳膊说自己有拜拜肉好胖[跪了]",我的同学很高挑，如果走港风御姐将是绝杀，但她非常喜欢自我弱化，努力走并不适合自己的白幼瘦风，非常嫌弃自己的身体，总想更矮更瘦更小，幻想有个哪都比自己强的高大男友，这样自己就能依附于他啥也不用做了，我说你要那么强势的男友万一家暴你怎么反抗啊？她说：那我找个不打我的男人不就好了。 她的舍友也是，明明已经瘦的肋骨突出，她却觉得突出的肋骨是硬硬的胖肉，用束腰紧紧裹住腰腹部，想吧突出来的地方压平，捏着自己骷髅胳膊说自己有拜拜肉好胖,0.3594573740249155,0.4632039205553255,0.4847202407104685
室友那么骚，屁股那么翘，我都看不上其他女孩子,室友那么骚，屁股那么翘，我都看不上其他女孩子,0.0,1.0,0.6004468736633705
说得好吗？说得很好。不好的地方是，太简略了，几乎每一句都是坑，经历过见过才能明白具体有哪些表现。不过请不要觉得感情太难，就像极少有人会同时满足文中提到的所有优点一样，也极少有人会同时犯那么多错。多数情况是每个人有那么几项问题，也有几项优点，抱有敞开的态度，多经历几个人，以人为鉴，不断地会有收获。,说得好吗？说得很好。不好的地方是，太简略了，几乎每一句都是坑，经历过见过才能明白具体有哪些表现。不过请不要觉得感情太难，就像极少有人会同时满足文中提到的所有优点一样，也极少有人会同时犯那么多错。多数情况是每个人有那么几项问题，也有几项优点，抱有敞开的态度，多经历几个人，以人为鉴，不断地会有收获。,0.3594573740249155,1.0,0.7453602021666014
说白了，爱情是双向奔赴，谈那么累的就是找虐[吃瓜][吃瓜]谈对象是让你更轻松更快乐，懂？,说白了，爱情是双向奔赴，谈那么累的就是找虐谈对象是让你更轻松更快乐，懂？,0.3594573740249155,1.0,0.6070658164366511
过来人表示，结婚有幸福的，但周围不那么幸福的占多数,过来人表示，结婚有幸福的，但周围不那么幸福的占多数,0.0,1.0,0.6062325456426342
我个人目前单身，也没结过婚，说一下个人观点，现在年轻人踏入社会基本上每个人都能养活自己，那么我们假设此时得到的东西或情感为100，当然这个100包含的丰富程度有多有少。ok，如果你谈恋爱或者结婚，那我想大家都想获得比自己的100多一些，那么这个多一些从哪里来.，有且只有一个途径：对方,我个人目前单身，也没结过婚，说一下个人观点，现在年轻人踏入社会基本上每个人都能养活自己，那么我们假设此时得到的东西或情感为，当然这个包含的丰富程度有多有少。ok，如果你谈恋爱或者结婚，那我想大家都想获得比自己的多一些，那么这个多一些从哪里来.，有且只有一个途径：对方,0.3594573740249155,1.0,0.703902347300476
